@CWAVERAGERATING,@CWTOTALCOMMENT,@PROCESSIDENTIFIER,@MATURITYLEVEL,@CANDIDATE,@ALTERNATENAME,@SPLITNAME,@FRAMEWORXSTATUS,@CANDIDATEMANDATORY,@CANDIDATEEXPLANATORY,@UNIQUEIDENTIFIER,@NAME,@NOTESFROMPREVIOUSDEVELOPMENT,@CANDIDATEOPTIONAL,@BRIEFDESCRIPTION,@SPECIFICATION,@EXPLANATORY,@TYPE,@DELETEDPROCESS,@DATEVALIDATED,@WHENCREATED,@MANDATORY,@OPTIONAL,@VALIDATED,@EXPORTFLAG,@NEWPROCESSIDENTIFIER,@SORTID,@TEMPLATE,@WHENUPDATED,@REFERENCES,@NOTE,@ETOMPROCESSCONTEXT,@DESCRIPTION,@INTERACTION,@CANDIDATEINTERACTIONS,@EHEALTHDESCRIPTION,@EHEALTHNAME,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED
0.0,0.0,,,0,,,,,,e5545f6cc6f911eb8100000d3a02ed0d,Operations Readiness & Support,,,,,,,0,1899-12-30T00:00:00,2021-06-06T19:03:37,,,0,0,,,0,2021-06-06T19:03:37,,,,,,,,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,0.0,1.1.2.3.7.6,6c6a1773598011df88790026b9bf6441,0,4.6.7.6 Monitor Service Alarms Events,Monitor Service Alarms Events,b4509c908eca11e5bf18002590713bc0,,,e6f2f995e4b211e2be9650b7c3954f49,Monitor Service Alarms Events,,,This process is responsible for collecting and monitoring events and alarms provided by services though systems and monitoring tools.,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2013-07-04T08:06:24,Reserved for future use.,Reserved for future use.,0,0,1.4.6.7.6,01.04.06.07.06,0,2017-07-13T20:12:32,,This new prcess element reflects an identified process step from ITIL that is not covered within the existing Process Framework content,"This process element represents part of the overall enterprise, modeled in business process terms, and can be applied (ie “instantiated”) with other similar process elements for application within a specific organization or domain.",This process is responsible for collecting and monitoring events and alarms provided by services though systems and monitoring tools.,Reserved for future use.,,,,,,DFREED,6,6,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,Template: L4,Template: L4,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,e70ce499e10911ec94fa000d3a0ebc70,Manage Capital Budgeting,,Reserved for future use.,Manage Capital Budgeting business activity directs and controls the evaluation of prospective investment.,,Not used for this process element.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2022-05-31T17:48:40,Not used for this process element.,Not used for this process element.,0,0,1.7.18.2.2,01.07.18.02.02,0,2022-06-03T11:18:22,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.","""Manage Capital Budgeting business activity directs and controls the evaluation of prospective investment. 

Manage Capital Budgeting helps to map out the cash outlays and cash inflows associated with an investment. """,Not used for this process element.,Reserved for future use.,,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,0.0,1.2.3.3.5.4,6c6a1773598011df88790026b9bf6441,0,5.3.5.4 Gain Service & Operational Agreements Approval for Resources,Gain Service & Operational Agreements Approval for Resources,b4509c908eca11e5bf18002590713bc0,,,e78e9215380e11e2be6b002564cb911c,Gain Service & Operational Agreements Approval for Resources,,,"These processes ensure that the required service level agreements and operational level agreements are agreed for each resource class deployed, and that any other parties operational support has been agreed.",,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-11-26T15:19:00,Reserved for future use.,Reserved for future use.,0,0,1.5.3.5.4,01.05.03.05.04,0,2017-07-13T20:12:38,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,,,,,,DFREED,8,8,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.3.1 Set Sales Forecast Goal,,b4509c908eca11e5bf18002590713bc0,,,e79e49e88c8b11e5bf18002590713bc0,Set Sales Forecast Goal,,,Set the purpose of the forecast and how is it to be used. Set the  accuracy required.,,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:23,,,0,0,1.1.3.1,01.01.03.01,0,2019-07-16T16:42:54,,,,"Set the purpose of the forecast and how is it to be used. Set the  accuracy required.  This will depend on the sales strategy that is to be implemented, which may be long term (cyclical/annual) or short term (related to a promotion or planned event). Correct level of detail - not too much, not too little",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.3.2 Gather Forecast Data,,b4509c908eca11e5bf18002590713bc0,,,e79e49e98c8b11e5bf18002590713bc0,Gather Forecast Data,,,Gather data relevant to the product to which the forecast is related,,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:23,,,0,0,1.1.3.2,01.01.03.02,0,2019-07-16T16:41:54,,,,Not used for this process,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.3.3 Develop Sales Forecast,,b4509c908eca11e5bf18002590713bc0,,,e79e49ea8c8b11e5bf18002590713bc0,Develop Sales Forecast,,,Develop sales forecast using a repeatable methodology,,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:23,,,0,0,1.1.3.3,01.01.03.03,0,2019-07-16T16:41:39,,,,"Develop sales forecast using a repeatable methodology, based on relevant data",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.3.4 Distribute Sales Forecast,,b4509c908eca11e5bf18002590713bc0,,,e79e49eb8c8b11e5bf18002590713bc0,Distribute Sales Forecast,,,Distribute the sales forecast to all areas that need to know,,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:23,,,0,0,1.1.3.4,01.01.03.04,0,2019-07-16T16:41:41,,,,"Distribute the sales forecast to all parties  that need to know for budgeting, resourcing, sourcing etc. For example, executives responsible for fulfilling the sales forecast or need to be aware of the forecast",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.3.5 Evaluate Sales Forecast Outcomes,,b4509c908eca11e5bf18002590713bc0,,,e79e49ec8c8b11e5bf18002590713bc0,Evaluate Sales Forecast Outcomes,,,Evaluate how accurate the forecasting was and feedback into process for future forecasts,,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:23,,,0,0,1.1.3.5,01.01.03.05,0,2019-07-16T16:41:49,,,,Not used for this process,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.3.2.1 Gather Industry Forecast Data,,b4509c908eca11e5bf18002590713bc0,,,e79e49f78c8b11e5bf18002590713bc0,Gather Industry Forecast Data,,,Gather data from the industry relevant to the product to which the forecast is related,,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:24,,,0,0,1.1.3.2.1,01.01.03.02.01,0,2019-07-16T16:41:54,,,,"Gather data from the telecommunications industry relevant to the product/to which the forecast is related, including past sales data, any previous forecast, industry body forecast, competitive information etc.",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.3.2.2 Gather Environmental Forecast Data,,b4509c908eca11e5bf18002590713bc0,,,e79e49f88c8b11e5bf18002590713bc0,Gather Environmental Forecast Data,,,Gather data from the wider environment relevant to the product to which the forecast is related,,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:24,,,0,0,1.1.3.2.2,01.01.03.02.02,0,2019-07-16T16:41:54,,,,"Gather data from the wider environment relevant to the product to which the forecast is related.  This will include economic, business, social, regulatory/legislative, population, climatic etc.  data",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.3.3.1 Choose Forecast Model,,b4509c908eca11e5bf18002590713bc0,,,e79e4a048c8b11e5bf18002590713bc0,Choose Forecast Model,,,"Choose which forecast model is the most relevant to be used, from a range of qualitative and quantitative ones available",,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:25,,,0,0,1.1.3.3.1,01.01.03.03.01,0,2019-07-16T16:41:11,,,,"Choose which forecast model is the most relevant to be used, from a range of qualitative and quantitative ones available. 
Qualitative models - Used where data is scarce.  For example
- Consumer or user survey
- Panel of executive opinion
- Salesforce composite, built up from internal areas
- Delphi
- Bayesian decision theory
- Product testing/Test marketing
Quantitative models - Used when there is a base of historical data to draw on.  For example
- Time series analysis
- Causal techniques",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.3.3.2 Analyze Forecast Data,,b4509c908eca11e5bf18002590713bc0,,,e79e4a058c8b11e5bf18002590713bc0,Analyze Forecast Data,,,Analyze the data using the chosen methodology,,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:25,,,0,0,1.1.3.3.2,01.01.03.03.02,0,2022-06-03T11:17:28,,,,Not used for this process,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.3.3.3 Prepare Sales Forecast,,b4509c908eca11e5bf18002590713bc0,,,e79e4a068c8b11e5bf18002590713bc0,Prepare Sales Forecast,,,Prepare sales forecast using the chosen methodology,,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:25,,,0,0,1.1.3.3.3,01.01.03.03.03,0,2019-07-16T16:42:37,,,,Not used for this process,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.3.3.4 Approve Sales Forecast,,b4509c908eca11e5bf18002590713bc0,,,e79e4a078c8b11e5bf18002590713bc0,Approve Sales Forecast,,,"Approve sales forecast, getting signed off by appropriate stakeholders",,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:25,,,0,0,1.1.3.3.4,01.01.03.03.04,0,2019-07-16T16:41:01,,,,Not used for this process,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.13.1 Set Sales Performance Goals,,b4509c908eca11e5bf18002590713bc0,,,e79e4a228c8b11e5bf18002590713bc0,Set Sales Performance Goals [Deleted],,,Set sales performance goals with input from sales strategy and sales forecasts,,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:27,,,0,0,1.1.13.1 (This Process ID has been deliberately unused!),,0,2022-05-24T16:04:15,,,,"Set sales performance goals with input from sales strategy and sales forecasts, ensuring that sales staff understand clearly expectations of them. Will set out how performance links to compensation as defined by the Sales Chanel Management. Need to address thresholds, consider refer here to the generic metrics that were added in 15.0",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.13.2 Track/Monitor Sales Performance,,b4509c908eca11e5bf18002590713bc0,,,e79e4a238c8b11e5bf18002590713bc0,Track/Monitor Sales Performance[Deleted],,,Track/Monitor sales performance for efficiency and effectiveness.,,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:27,,,0,0,1.1.13.2 (This Process ID has been deliberately unused!),,0,2022-05-24T16:06:07,,,,Track/Monitor sales performance for efficiency and effectiveness.  How are sales going against  Sale Performance Goals?  Automated sales analytics useful here! Regular reviews are essential,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.13.3 Analyze Sales Performance,,b4509c908eca11e5bf18002590713bc0,,,e79e4a248c8b11e5bf18002590713bc0,Analyze Sales Performance,,,Report Sales Performance business activity documents formal account of information on estimates of the total and expected value of sales pipeline.,,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:27,,,0,0,1.1.13.3,01.01.13.03,0,2022-06-03T11:17:29,,,,Report Sales Performance business activity documents formal account of information on estimates of the total and expected value of sales pipeline. Report Sales Performance allows the organization to view what sales representatives are doing in order that the business can measure performance. This business activity support improving the sales strategy.,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.13.4 Report On Sales Performance,,b4509c908eca11e5bf18002590713bc0,,,e79e4a258c8b11e5bf18002590713bc0,Report On Sales Performance,,,Report Sales Performance business activity documents formal account of information on estimates of the total and expected value of sales pipeline.,,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:27,,,0,0,1.1.13.4,01.01.13.04,0,2022-06-03T11:18:51,,,,Report Sales Performance business activity documents formal account of information on estimates of the total and expected value of sales pipeline.  Report Sales Performance allows the organization to view what sales representatives are doing in order that the business can measure performance. This business activity support improving the sales strategy.,,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,1.1.13.5 Improve Sales Performance,,b4509c908eca11e5bf18002590713bc0,,,e79e4a268c8b11e5bf18002590713bc0,Improve Sales Performance,,,"Improve sales performance by identifying what worked and what didn't, feeding into training (individual, group), recruiting and compensation.",,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2015-11-16T12:00:27,,,0,0,1.1.13.5,01.01.13.05,0,2019-07-16T16:42:03,,,,"Improve sales performance by identifying what worked and what didn't, feeding into training (individual, group), recruiting and compensation. Includes best practice identification and replication.",,,,,,,ATALMOR,32,32,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a8dd50e911ec8107000d3a02ed0d,Monitor Service Capacity,,,"Monitor Service Capacity business activity identifies relevant service capacity attributes/properties, and monitors and tracks all service attributes, their use, and changes.",,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:51,,,0,0,1.4.12.8,01.04.12.08,0,2022-06-03T11:18:37,,,,"Monitor Service Capacity business activity identifies relevant service capacity attributes/properties, and monitors and tracks all service attributes, their use, and changes. 
Monitor Service Capacity supports all activities in Service Capacity Management by providing timely visibility for all concerns around service capacity.",,,,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a8e150e911ec8107000d3a02ed0d,Report Service Capacity,,,"Report Service Capacity business activity prepares and presents detailed accounts of all relevant service capacity information, in a timely manner, and in ways that are relevant and reliable for use by business.",,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:51,,,0,0,1.4.12.9,01.04.12.09,0,2021-11-30T04:09:38,,,,"Report Service Capacity business activity prepares and presents detailed accounts of all relevant service capacity information, in a timely manner, and in ways that are relevant and reliable for use by business.
Different business functions with interest for Resource Capacity may require specific reports with specific information. This business activity ensures reports for Resource Capacity are collated, organized and presented in ways that are useful, and reliable to the needs of business functions in a timely manner.",,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a8e450e911ec8107000d3a02ed0d,Plan Resource Capacity,,,"Plan Resource Capacity business activity is in charge of determining the production capacity needed to meet changing demand for resources over a period of time, and implements the plan.",,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:51,,,0,0,1.5.14.1,01.05.14.01,0,2021-12-13T05:55:13,,,,"Plan Resource Capacity business activity is in charge of determining the production capacity needed to meet changing demand for resources over a period of time, and implements the plan.
Plan Resource Capacity  ensures Resource Management aligns capacity planning strategies with business goals; while ensuring that there are sufficient resources or supporting resource capabilities to support planned and forecasted business objectives; identifying gaps in capacity allocation early; determining resource capacity needs according to demand, determining constraints and usage patterns over time; forecasting future capacity needs; and communicating resource capacity requirements in time.

In the context of capacity planning, consideration is given to all input requirements, conversion processes and outputs.",,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a8e550e911ec8107000d3a02ed0d,Align Resource Capacity Planning Goals,,,Align Resource Capacity Planning Goals business activity correlates Resource Capacity Plans with business demand.,,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:51,,,0,0,1.5.14.2,01.05.14.02,0,2021-12-13T05:55:01,,,,Align Resource Capacity Planning Goals business activity correlates Resource Capacity Plans with business demand.,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a8e650e911ec8107000d3a02ed0d,Establish Resource Capacity GAP,,,Establish Resource Capacity GAP business activity identifies any disparity between resource capacity goals and business objectives. ,,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:51,,,0,0,1.5.14.3,01.05.14.03,0,2021-12-13T05:54:50,,,,Establish Resource Capacity GAP business activity identifies any disparity between resource capacity goals and business objectives.,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a8e750e911ec8107000d3a02ed0d,Forecast Resource Capacity Need,,,"Forecast Resource Capacity Need business activity develops projections that predict resource capacity growth, by understanding the impact on business. ",,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:51,,,0,0,1.5.14.4,01.05.14.04,0,2021-12-13T05:54:37,,,,"Forecast Resource Capacity Need business activity develops projections that predict resource capacity growth, by understanding the impact on business. ",,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a8ec50e911ec8107000d3a02ed0d,Resource Capacity Management,,,"Resource Capacity Management business process manage the activities required to ensure a business is able to plan, analyze, optimize, monitor and report on capacity and constraints associated to resources in response to business objectives in a timely fashion.",,,7001e89fcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:51,,,0,0,1.5.14,01.05.14,0,2022-06-03T11:46:46,,,,"Resource Capacity Management business process manage the activities required to ensure a business is able to plan, analyze, optimize, monitor and report on capacity and constraints associated to resources in response to business objectives in a timely fashion.
The underlying business activities supporting Resource Capacity Management ensure that there is an effective understanding and management of business objectives, based on underlying Resource constraints.",,,,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a8fa50e911ec8107000d3a02ed0d,Define Resource Capacity Requirement,,,"Define Resource Capacity Requirement business activity establishes, measures,  and adjusts conditions that impact on planning resource capacity.",,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:53,,,0,0,1.5.14.4.1,01.05.14.04.01,0,2021-11-30T04:09:40,,,,"Define Resource Capacity Requirement business activity establishes, measures,  and adjusts conditions that impact on planning resource capacity.",,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a8fb50e911ec8107000d3a02ed0d,Establish Resource Capacity Availability Timing Requirement,,,Establish Resource Capacity Availability Timing Requirement business activity identify scheduling needs for resource capacity changes. ,,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:53,,,0,0,1.5.14.4.2,01.05.14.04.02,0,2021-11-30T04:09:40,,,,Establish Resource Capacity Availability Timing Requirement business activity identify scheduling needs for resource capacity changes. ,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a90650e911ec8107000d3a02ed0d,Specify Required Resource Capacity,,,"Specify Required Resource Capacity business activity supports implementing resource capacity plans by identifying clearly, and definitely, resource capacity expectations.",,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:54,,,0,0,1.5.14.5.1,01.05.14.05.01,0,2021-12-13T05:56:16,,,,"Specify Required Resource Capacity business activity supports implementing resource capacity plans by identifying clearly, and definitely, resource capacity expectations.",,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a90750e911ec8107000d3a02ed0d,Specify Resource Capacity Course of Action,,,"Specify Resource Capacity Course of Action business activity identifies clearly, and definitely, the sequence of activities that must be followed to support the 'Resource Capacity Plan' expectations.",,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:54,,,0,0,1.5.14.5.2,01.05.14.05.02,0,2021-12-13T05:56:05,,,,"Specify Resource Capacity Course of Action business activity identifies clearly, and definitely, the sequence of activities that must be followed to support the 'Resource Capacity Plan' expectations.",,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a90a50e911ec8107000d3a02ed0d,Implement Resource Capacity Plan,,,"Implement Resource Capacity Plan business activity puts into effect the steps to achieve Resource Capacity Plans, with defined resource capacity target and resource capacity management course of action.",,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:55,,,0,0,1.5.14.5,01.05.14.05,0,2021-12-13T05:54:20,,,,"Implement Resource Capacity Plan business activity puts into effect the steps to achieve Resource Capacity Plans, with defined resource capacity target and resource capacity management course of action.",,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a91450e911ec8107000d3a02ed0d,Identify Resource Capacity Optimization Need,,,"Identify Resource Capacity Optimization Need business activity establish the best, or most effective, use of resource capacity.",,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:56,,,0,0,1.5.14.6.1,01.05.14.06.01,0,2021-11-30T04:09:40,,,,"Identify Resource Capacity Optimization Need business activity establish the best, or most effective, use of resource capacity.",,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a91550e911ec8107000d3a02ed0d,Assess Available Resource Capacity,,,Assess Available Resource Capacity business activity evaluates unused resource capacity in relation to resource capacity plans and resource utilization trends. ,,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:56,,,0,0,1.5.14.6.2,01.05.14.06.02,0,2021-11-30T04:09:40,,,,Assess Available Resource Capacity business activity evaluates unused resource capacity in relation to resource capacity plans and resource utilization trends. ,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a91650e911ec8107000d3a02ed0d,Model Resource Capacity,,,Model Resource Capacity business activity establishes a representation of Resource Capacity based on demand and defined business properties. ,,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:56,,,0,0,1.5.14.6.3,01.05.14.06.03,0,2021-11-30T04:09:41,,,,Model Resource Capacity business activity establishes a representation of Resource Capacity based on demand and defined business properties. ,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a91750e911ec8107000d3a02ed0d,Perform Resource Capacity and Capacity Demand Trend Analysis,,,Perform Resource Capacity and Capacity Demand Trend Analysis business activity analysis trends between available resource capacity and resource capacity demand according to business and ongoing resource usage.,,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:56,,,0,0,1.5.14.6.4,01.05.14.06.04,0,2021-11-30T04:09:41,,,,Perform Resource Capacity and Capacity Demand Trend Analysis business activity analysis trends between available resource capacity and resource capacity demand according to business and ongoing resource usage.,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a91c50e911ec8107000d3a02ed0d,Analyze Resource Capacity,,,"Analyze Resource Capacity business activity establishes, and models insights, patterns and changes to resource capacity by assessing potential capacity need and actual capacity that a resource currently achieves.",,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:56,,,0,0,1.5.14.6,01.05.14.06,0,2021-12-13T05:53:02,,,,"Analyze Resource Capacity business activity establishes, and models insights, patterns and changes to resource capacity by assessing potential capacity need and actual capacity that a resource currently achieves.

This business activity covers collection of resource-related data (usage data, performance data, operational data etc.) to support Resource Managers to identify patterns and insights relating to a resource.

Analyze Resource Capacity supports Resource Capacity Management by providing relevant and timely insights, including available inventory holding capacity, resource ""time and material"" needs, etc. and how capacity utilization (allocated, in-use, unused) can be optimized to increase business value.",,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a92750e911ec8107000d3a02ed0d,Establish Resource Capacity Utilization Behavior,,,Establish Resource Capacity Utilization Behavior business activity develops Resource Capacity usage models.,,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2021-11-29T07:56:57,,,0,0,1.5.14.6.3.1,01.05.14.06.03.01,0,2021-11-30T04:09:41,,,,Establish Resource Capacity Utilization Behavior business activity develops Resource Capacity usage models.,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a93150e911ec8107000d3a02ed0d,Manage Resource Capacity Thresholds,,,Manage Resource Capacity Thresholds business activity is in charge of administering resource capacity thresholds based on operational conditions and concerns. ,,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:59,,,0,0,1.5.14.7.2,01.05.14.07.02,0,2021-12-13T05:50:30,,,,Manage Resource Capacity Thresholds business activity is in charge of administering resource capacity thresholds based on operational conditions and concerns. ,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,e7d1a93450e911ec8107000d3a02ed0d,Optimize Resource Capacity,,,Optimize Resource Capacity business activity is in charge of improving resource capacity usage by managing underlying and related dependencies and constraints.,,,7001e831cb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-11-29T07:56:59,,,0,0,1.5.14.7,01.05.14.07,0,2021-12-13T05:49:53,,,,"Optimize Resource Capacity business activity is in charge of improving resource capacity usage by managing underlying and related dependencies and constraints. 
For Resource Capacity Management, Optimize Resource Capacity can enable reclaim unused or available Resource capacities, and also allocate additional capacity just in time to meet demand. It can also help to repurpose resources based on their capacity utilization patterns, and support configuration management of all constraints and dependencies.",,,,,ATALMOR,ATALMOR,DFREED,,,
