@CWTOTALCOMMENT,@TAMMATURITYLEVEL,@OVERVIEWTXT,@SPLITNAME,@NAME,@CWAVERAGERATING,@DATEVALIDATED,@VALIDATED,@SORTID,@EXPORTFLAG,@UNIQUEIDENTIFIER,@BUSINESSCONTEXT,@TYPE,@TAMAPPLICATIONIDENTIFIER,@DESCRIPTION,@FUNTIONALITY,@DELETEDAPP,@TEMPLATE,@WHENUPDATED,@FRAMEWORXSTATUS,@WHENCREATED,@SUPPORTEDCONTRACTS,@FUNCTIONALITYTXT,@SUPPORTEDBUSINESSSERVICESTXT,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS
0.0,39bed8be4ca211e39beff81a67018365,,Work Order Tracking & Management,Work Order Tracking & Management,0.0,1899-12-30T00:00:00,0,07.12.04,0,0700e88b0ea111e0bc42002564cb911c,,e1ba9cf239d811db9075004096a6c0fb,7.12.4,Work order Tracking & Management applications provide the necessary functionality to manage and monitor the execution of the various manual activities via dispatchable staff.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7600.16700""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>Work order Tracking &amp; Management functionality 
includes the following:</FONT></P>
<UL type=disc>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Issuing a valid and complete work order.&nbsp; The 
  work order might be based on an order or a proactive or reactive assurance 
  activity.&nbsp; This&nbsp;work request can be &nbsp;received from a system 
  such as Service Order Management, Resource Order Management, or Service 
  Problem Management. <?xml:namespace prefix = o ns = 
  ""urn:schemas-microsoft-com:office:office"" 
  /><o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Closing of completed work orders 
  <o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Managing the transition of the order through its 
  various states. <o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Managing updates to orders, including in-flight 
  changes and cancelations <o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Monitoring the status and progress of the various 
  manual activities, including the various states of the work order 
  <o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Initiating re-assignments as needed based on changing 
  priorities, technician progress on other job assignments, etc. 
  <o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Escalating issues as required when a due date is in 
  jeopardy <o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  size=2 face=Arial>Establishing and managing information transfer between the 
  operator's workforce management system(s) and those of external third parties 
  (when the infrastructure is owned and operated by third parties) 
  </FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""></SPAN><SPAN 
  style=""LINE-HEIGHT: 115%; FONT-FAMILY: 'Calibri','sans-serif'; FONT-SIZE: 11pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: 'Times New Roman'; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA""><FONT 
  size=2 face=Arial>Coordinating work between dependent or related work 
  orders.</FONT></SPAN></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:07,5c8068728eca11e5bf18002590713bc0,2010-12-23T09:29:20,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Employee Expense Reimbursement,Employee Expense Reimbursement,0.0,1899-12-30T00:00:00,0,09.03.02,0,07ad9392219611df9556001de065480b,,e1ba9cf239d811db9075004096a6c0fb,9.3.2,Employee Expense Reimbursement applications provide the tools to effectively manage the employee travel and expense process.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7601.17744""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>Employee Expense Reimbursement functionality supports 
the following:</FONT></P>
<P><FONT size=2 face=Arial></FONT>
<UL>
  <LI><FONT size=2 face=Arial>Downloads of expense data from credit cards and 
  P-cards </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Attachment of electronic receipts to expense 
  reports from faxed images</FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Detection of duplicate expenses</FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Electronic routing of expense reports for 
  approval</FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Integration with Accounts Payable 
  applications</FONT></LI></UL>
<P><FONT size=2 face=Arial></FONT></P>
<P><FONT size=2 face=Arial></FONT></P></BODY></HTML>",0,0,2017-07-12T14:37:11,5c8068728eca11e5bf18002590713bc0,2010-02-24T17:43:31,,,,EVOLVEADMIN,EVOLVEADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Service Data Collection,Service Data Collection,0.0,1899-12-30T00:00:00,0,06.03.09.01,0,07f0aec9827111dc887d00059a3c7800,,a4afc310752511db93fa000e3573f0d3,6.3.9.1,Service Order Data Collection applications gather any needed service data to aid in the verification and issuance of a complete and valid service order.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.6001.18783""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>The Service Data Collection application gathers any needed 
service data to aid in the verification and issuance of a complete and valid 
service order as well as data necessary to address dependencies between service 
and/or resource orders.</FONT></P></BODY></HTML>",0,0,2017-07-12T14:37:05,5c8068728eca11e5bf18002590713bc0,2007-10-24T15:38:10,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Customer Credit Management,Customer Credit Management,0.0,1899-12-30T00:00:00,0,05.01.03,0,08062ee3146411e28835f04da23a38c8,,e1ba9cf239d811db9075004096a6c0fb,5.1.3,Customer Credit Management applications provide the necessary functionality to manage information about the customer’s credit as well as a means to provide a credit check.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""><HTML><HEAD><META content=""text/html; charset=utf-8"" http-equiv=Content-Type><META name=GENERATOR content=""MSHTML 8.00.6001.19088""></HEAD><BODY><P><FONT size=2 face=Arial>Customer Credit Management looks at the credit of the customer, considering the payment history with the service provider as well as the credit scores with external credit agencies. This will likely be implemented via a series of contracts to service provider billing systems as well as appropriate external credit agencies along with applied business rules. </FONT></P>
<P><FONT size=2 face=Arial></FONT></P>
<P><FONT size=2 face=Arial>Customer Credit Management also includes analysis of customer credit risk.</FONT></P>
<P></P></BODY></HTML>",0,0,2017-07-12T14:37:00,5c8068728eca11e5bf18002590713bc0,2012-10-12T05:57:15,,,,DFREED,DFREED,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Corporate Security,Corporate Security,0.0,1899-12-30T00:00:00,0,09.05.01,0,087dffa8219811df9556001de065480b,,e1ba9cf239d811db9075004096a6c0fb,9.5.1,"Corporate security identifies and effectively mitigates or manages, at an early stage, any developments that may threaten the resilience and continued survival of a corporation. It is a corporate function that oversees and manages the close coordination of all functions within the company that are concerned with security, continuity and safety. (Source Wikipedia)",,0,0,2017-07-12T14:37:11,5c8068728eca11e5bf18002590713bc0,2010-02-24T17:57:52,,,,EVOLVEADMIN,EVOLVEADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Resource Performance Reporting,Resource Performance Reporting,0.0,1899-12-30T00:00:00,0,07.09.03,0,09f53e8f46a411df88120026b9bf6441,,e1ba9cf239d811db9075004096a6c0fb,7.9.3,Resource Performance Reporting provides the functionality requiredto generate reports about the performance of the service provider's resources.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7600.16535""></HEAD>
<BODY>
<P><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'""><FONT size=2>Resource 
Performance Reporting provides the functionality required to generate reports 
about the performance of the service provider's resources.&nbsp; 
</FONT></SPAN></P>
<P><SPAN 
style=""LINE-HEIGHT: 115%; FONT-FAMILY: 'Arial','sans-serif'; FONT-SIZE: 11pt; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA""><FONT 
size=2>These reports may be generated as part of the normal periodic operations 
(""scheduled""), or may be as a result of a specific analysis request 
(""on-demand"").</FONT></SPAN></P></BODY></HTML>",0,0,2017-07-12T14:37:09,5c8068728eca11e5bf18002590713bc0,2010-04-12T22:27:07,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Supplier/Partner Invoice Reconciliation,Supplier/Partner Invoice Reconciliation (Deleted),0.0,1899-12-30T00:00:00,0,08.02.05.01,0,09f85226a08f11e2bf255c260a653b0e,,a4afc310752511db93fa000e3573f0d3,(This Application ID has been deliberately unused!),Deleted,,0,0,2020-05-29T09:23:51,5c8068728eca11e5bf18002590713bc0,2013-04-08T14:58:15,,,,DFREED,DFREED,ATALMOR,,
0.0,39bed8be4ca211e39beff81a67018365,,Voice Channel Contact,Voice Channel Contact,0.0,1899-12-30T00:00:00,0,05.22.03.02,0,0a0c8a9fa5f011e2aea95c260a653b0e,,a4afc310752511db93fa000e3573f0d3,5.22.3.2,"Voice Channel Contact applications provides the means for a customer to speak to a service representative, including the mechanism to query the customer (e.g. – IVR) on the nature of their request, and routing of the contact to the best available agent and presentation to the agent of select call information.",,0,0,2017-07-12T14:37:02,5c8068728eca11e5bf18002590713bc0,2013-04-15T11:14:59,,,,DFREED,DFREED,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Employee Records Management,Employee Records Management,0.0,1899-12-30T00:00:00,0,09.02.07,0,0a65427a219511df9556001de065480b,,e1ba9cf239d811db9075004096a6c0fb,9.2.7,"Employee Records Management provides the necessary processes, guidelines and solutions for managing and retaining employee records.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""><HTML><HEAD><META content=""text/html; charset=utf-8"" http-equiv=Content-Type><META name=GENERATOR content=""MSHTML 8.00.6001.19088""></HEAD><BODY><P><FONT size=2 face=Arial>Employee Records Management provides the following functionality:</FONT></P>
<P><FONT size=2 face=Arial></FONT>
<UL>
<LI><FONT size=2 face=Arial>Defines what employee records are to be retained. </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Defines record retention/destruction guidelines. </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Provides required records on requests. </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT>
<UL><FONT size=2 face=Arial></FONT></UL>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Manages long term storage of employee records.</FONT> 
<P></P>
<P></P></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:10,5c8068728eca11e5bf18002590713bc0,2010-02-24T17:36:26,,,,EVOLVEADMIN,EVOLVEADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Service Test Management,Service Test Management,0.0,1899-12-30T00:00:00,0,06.08,0,0aa83fe847d811df8c200026b9bf6441,,e1ba9cf039d811db9075004096a6c0fb,6.8,"Service Test Management applications are focused on ensuring that the various services are working properly. The service test applications are part of both the fulfillment and the assurance process. In the fulfillment process, the service test is responsible for ensuring that the assigned service works as designed, while on the assurance side the service testing applications are responsible for service trouble/problem isolation. As part of the testing process, these applications also interface with the trouble process, which can trigger an automatic test.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7600.16535""></HEAD>
<BODY>
<P><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'""><FONT size=2>Following are 
some of the capabilities of Resource Test Management:</FONT></SPAN></P>
<UL type=disc>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><FONT size=2><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; mso-fareast-font-family: 'Times New Roman'"">Service 
  Test Strategy and Policy Management</SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><FONT face=Calibri> 
  <?xml:namespace prefix = o ns = ""urn:schemas-microsoft-com:office:office"" 
  /><o:p></o:p></FONT></SPAN></FONT></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><FONT size=2><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; mso-fareast-font-family: 'Times New Roman'"">Service 
  Test Lifecycle Management</SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><FONT face=Calibri> 
  <o:p></o:p></FONT></SPAN></FONT></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><FONT size=2><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; mso-fareast-font-family: 'Times New Roman'"">Service 
  Test Command and Control</SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><FONT face=Calibri> 
  <o:p></o:p></FONT></SPAN></FONT></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; mso-fareast-font-family: 'Times New Roman'""><FONT 
  size=2>Service Test Services</FONT></SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><o:p></o:p></SPAN></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:06,5c8068728eca11e5bf18002590713bc0,2010-04-14T11:11:47,,,,ADMIN,ADMIN,DFREED,,
0.0,c0e868fe4ca311e39beff81a67018365,,Interaction Management (Deleted!),Interaction Management (Deleted!),0.0,1899-12-30T00:00:00,0,,0,0b2146e0030411dc878f00059a3c7800,,e1ba9cf239d811db9075004096a6c0fb,5.5.3 (This Application ID has been deliberately unused!),"Provide single point of user access to end to end business processes for Customer Acquisition and Management, Order Capture, Customer Service, Customer and Account Management, Trouble ticketing, Billing and Collections, Billing, Disputes, rate plan analysis. This function is used by customers directly (via self service) or by people dealing with customers (assisted service).",,1,0,2017-06-28T19:57:58,5c8068728eca11e5bf18002590713bc0,2007-05-15T11:48:03,,,,ADMIN,ADMIN,ATALMOR,,
0.0,39bed8be4ca211e39beff81a67018365,,Resource Change Management,Resource Change Management,0.0,1899-12-30T00:00:00,0,07.05.01,0,0ba2edcfca8611dc890600059a3c7800,,e1ba9cf239d811db9075004096a6c0fb,7.5.1,"The planning functions& Network Design Automation, Strategic, Tactical and Implementation Planning require change management that connects the activities into a set of planning processes. Strategic Planning needs to interwork with suppliers using Partner Management and Tactical Planning needs to connect out through the authorization and purchasing process to vendor ERPs as part of the supply chain. Network engineering generally relies on manual functions which need to be change managed through Job Control.
These various forms of orchestration are brought together in the Job Control and Delivery Management application.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7601.17940""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>This is required to develop and implement 
planning.</FONT></P>
<P><FONT size=2 face=Arial></FONT></P>
<UL>
  <LI><FONT size=2 face=Arial>Provides the orchestration between planning duties 
  and to manual network engineering activities </FONT>
  <LI><FONT size=2 face=Arial>Interfaces to Workforce Management </FONT>
  <LI><FONT size=2 face=Arial>Supports interface to financial control in order 
  to authorize the expenditure - Supports interface to financial control in 
  order to authorize the expenditure required to purchase the required 
  resources. </FONT>
  <LI><FONT size=2 face=Arial>Supports links to vendors ERP- via B2B portals and 
  to internal network engineering duties for in-station and street activities 
  </FONT>
  <LI><FONT size=2 face=Arial>Support project management of build projects 
  </FONT>
  <LI><FONT size=2 face=Arial>Coordinate project activities with the suppliers 
  </FONT>
  <LI><FONT size=2 face=Arial>Provide jeopardy management </FONT>
  <LI><FONT size=2 face=Arial>Support collaborative project management across 
  business boundaries,</FONT></LI></UL>
<P><FONT size=2 face=Arial></FONT></P>
<P><FONT size=2 face=Arial>These functions combine to implement the overall 
change management provess. This means that Job Control and Delivery Management 
is a sophisticated and highly integrated orchestration 
application.</FONT></P></BODY></HTML>",0,0,2017-07-12T14:37:09,5c8068728eca11e5bf18002590713bc0,2008-01-24T08:09:59,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Customer SLA Analysis,Customer SLA Analysis,0.0,1899-12-30T00:00:00,0,05.18.03,0,0bf8a9100e0e11e0bc42002564cb911c,,e1ba9cf239d811db9075004096a6c0fb,5.18.3,Customer SLA Analysis applications provide the necessary functionality to analyze performance with respect to the established Service Level Agreement.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""><HTML><HEAD><META content=""text/html; charset=utf-8"" http-equiv=Content-Type><META name=GENERATOR content=""MSHTML 8.00.6001.19088""></HEAD><BODY><FONT size=2 face=Arial>
<P><SPAN style=""FONT-SIZE: 10pt; FONT-FAMILY: 'Arial','sans-serif'"">Customer SLA Analysis functionality includes:</SPAN><?xml:namespace prefix = ""o"" ns = ""urn:schemas-microsoft-com:office:office"" /><o:p></o:p></P>
<UL type=disc>
<LI class=MsoNormal style=""MARGIN: 6pt 0in; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in""><SPAN lang=EN-GB style=""FONT-SIZE: 10pt; mso-bidi-font-family: Arial"">Translating performance and commitment data received into a form suitable for SLA analysis. </SPAN></LI>
<LI class=MsoNormal style=""MARGIN: 6pt 0in; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in""><SPAN lang=EN-GB style=""FONT-SIZE: 10pt; mso-bidi-font-family: Arial"">Analysing the level of service received by the customer and comparing it to the contractual obligations.&nbsp;&nbsp;This can include analysis of historical SLA&nbsp;information as well.</SPAN><SPAN lang=EN-GB style=""FONT-SIZE: 12pt; FONT-FAMILY: 'Times New Roman','serif'""><o:p></o:p></SPAN></LI>
<LI class=MsoNormal style=""MARGIN: 6pt 0in; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in""><SPAN lang=EN-GB style=""FONT-SIZE: 10pt; mso-bidi-font-family: Arial"">Monitoring “pending” SLA violations before they occur (“Jeopardy”) by measuring current performance/commitment activity compared to SLA thresholds<o:p></o:p></SPAN></LI></UL></FONT></BODY></HTML>",0,0,2017-07-12T14:37:01,5c8068728eca11e5bf18002590713bc0,2010-12-22T15:57:12,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Application Security,Application Security,0.0,1899-12-30T00:00:00,0,09.05.02,0,0e7d6a10219811df9556001de065480b,,e1ba9cf239d811db9075004096a6c0fb,9.5.2,"Providing functions so only the right people and systems have the right access, according to authentication and authority.
This may call for e.g.
> User Management through a central user repository
> User - Role Management
> Authentication with Single Sign-On
> Authentication with ""Strong Authentication"" if needed 
> Authorization that is Role and Rule based, and Central Authentication based",,0,0,2017-07-12T14:37:12,5c8068728eca11e5bf18002590713bc0,2010-02-24T17:58:02,,,,EVOLVEADMIN,EVOLVEADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Customer Bill Charge Calculation,Customer Bill Charge Calculation,0.0,1899-12-30T00:00:00,0,05.15.01,0,0ee3797e049611dc878f00059a3c7800,,e1ba9cf239d811db9075004096a6c0fb,5.15.1,"The Customer Bill Charge Calculation provides appropriate functionality to assemble items to be incorporated into a bill, applying prices or recalculating charges in the context of appropriate billing events. Customer Bill Charge Calculation also considers the results of aggregation and balance management functions in the process of calculating charges.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7601.17744""></HEAD>
<BODY><FONT size=2 face=Arial>
<P><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'; FONT-SIZE: 10pt"">Customer 
Bill Charge Calculation aggregates charges from different sources. By using the 
Charge and Balance Management application<SPAN style=""mso-spacerun: yes"">&nbsp; 
</SPAN>it determines charges, including:</SPAN><?xml:namespace prefix = o ns = 
""urn:schemas-microsoft-com:office:office"" /><o:p></o:p></P>
<UL type=disc>
  <LI 
  style=""MARGIN: 6pt 0in; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""FONT-SIZE: 10pt; mso-bidi-font-family: Arial"" 
  lang=EN-GB>recurring, </SPAN><SPAN lang=EN-GB><o:p></o:p></SPAN></LI>
  <LI 
  style=""MARGIN: 6pt 0in; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""FONT-SIZE: 10pt; mso-bidi-font-family: Arial"" 
  lang=EN-GB>one time </SPAN><SPAN lang=EN-GB><o:p></o:p></SPAN></LI>
  <LI 
  style=""MARGIN: 6pt 0in; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""FONT-SIZE: 10pt; mso-bidi-font-family: Arial"" 
  lang=EN-GB>usage </SPAN><SPAN lang=EN-GB><o:p></o:p></SPAN></LI></UL>
<P><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'; FONT-SIZE: 10pt"">for 
purchased products and services in a given bill run based on the customer price 
plan set at time of order/contract negotiation. It also recalculates charges as 
appropriate across product, location, or customer, and considerations based on 
business rules.</SPAN><o:p></o:p></P>
<P><SPAN 
style=""FONT-FAMILY: 'Arial','sans-serif'; FONT-SIZE: 10pt"">Functionality also 
includes currency conversion and partial period (prorating) 
handling.</SPAN></FONT></P></BODY></HTML>",0,0,2017-07-12T14:37:01,5c8068728eca11e5bf18002590713bc0,2007-05-17T11:45:46,,,,ADMIN,ADMIN,DFREED,,
