@CWAVERAGERATING,@CWTOTALCOMMENT,@TYPE,@CAPABILITYIDENTIFIER,@EXPORTFLAG,@DATEVALIDATED,@WHENUPDATED,@GROUPSTRATIFICATION,@WHENCREATED,@NAME,@UNIQUEIDENTIFIER,@MATURITYLEVEL,@TEMPLATE,@DESCRIPTION,@VALIDATED,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0.0,0.0,111856c8b7b211ea80f1000d3a02ed0d,1.3.10.7.5.1,0,1899-12-30T00:00:00,2020-06-26T13:37:11,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:11,Authored Item/Authored Item Matching,1d12d816b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate one authored item with another.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856c8b7b211ea80f1000d3a02ed0d,1.3.10.7.5.2,0,1899-12-30T00:00:00,2020-06-26T13:37:11,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:11,Authored Item/Location Matching,1d12d817b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an authored item with a location.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856c8b7b211ea80f1000d3a02ed0d,1.3.10.7.5.3,0,1899-12-30T00:00:00,2020-06-26T13:37:11,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:11,Authored Item/Time Matching,1d12d818b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an authored item with a time.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.10.7.6,0,1899-12-30T00:00:00,2020-06-26T13:37:11,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:11,Authored Item Information Management,1d12d819b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to collect, organize, monitor, report on, or otherwise disseminate basic facts, statistics, attributes, and data about the authored item.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.3.10.8,0,1899-12-30T00:00:00,2020-06-26T13:37:11,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:11,Work Information Management,1d12d81ab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to collect, organize, monitor, report on, or otherwise disseminate basic facts, statistics, attributes, and data about work items, work queue, events, decisions, and submissions.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.10.8.1,0,1899-12-30T00:00:00,2020-06-26T13:37:11,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:11,Work Profile Management,1d12d81bb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to establish and leverage identifying attributes associated with work items, work queues, decisions, events, and other aspects of work.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.10.8.2,0,1899-12-30T00:00:00,2020-06-26T13:37:11,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:11,Work Type Management,1d12d81cb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to determine, modify, and interpret the category or classification of a work item, work queue, time, submission, event, and decision.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.10.8.3,0,1899-12-30T00:00:00,2020-06-26T13:37:11,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:11,Work State Management,1d12d81db7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to determine, modify, and interpret the status or condition of a work item, work queue, time, submission, event, and decision.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.10.8.4,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Work Analytics Management,1d12d81eb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to produce descriptive, prescriptive, and predictive metrics and measures related to work items, work queues, decisions, events, and other aspects of work.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.10.8.5,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Work History Management,1d12d81fb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to record, evolve, and interpret changes occurring over time associated with work items, work queues, decisions, events, and other aspects of work.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a3b7b211ea80f1000d3a02ed0d,1.3.11,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Management,1d12d820b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to detect, collect data on, organize, respond and remediate reported troubles/incidents.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.3.11.1,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Definition,1d12d821b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to establish, declare, and identify an incident.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.3.11.2,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Root Cause Determination,1d12d822b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to assess, track down, and articulate the initiating source of an incident.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.3.11.3,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Risk Management,1d12d823b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, assess, aggregate, articulate, and incorporate various exposures to harm, danger, or loss associated with a given incident.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.3.1,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Risk Level Determination,1d12d824b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and define the level of risk associated with an incident.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.3.2,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Risk Threshold Determination,1d12d825b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and define the level of acceptable risk associated with an incident.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.3.3,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Risk Aggregation,1d12d826b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to consider a collective set of risk factors about an incident and represent them from a rationalized perspective.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.3.11.4,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Lifecycle Management,1d12d827b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, assess, and track the different stages an incident goes through from initial consideration through eventual closure.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.4.1,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Scope Management,1d12d828b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to constrain the applicability of incidents.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.4.2,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Change Management,1d12d829b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to state what modifications to the incidents are or might be enacted, and to state what the impact of that modification might be on outcomes.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.3.11.5,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Matching,230c7122b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to associate an incident with a customer, agreement, partner, asset, or other business object as required to frame the context for that incident.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.1,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Incident Matching,230c7123b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with other incidents.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.2,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Policy Matching,230c7124b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with policies.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.3,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Strategy Matching,230c7125b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with strategy.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.4,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Meeting Matching,230c7126b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with events.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.5,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Program Matching,230c7127b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with programs.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.6,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Brand Matching,230c7128b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with branding.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.7,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Work Item Matching,230c7129b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with work items.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.8,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Customer Matching,230c712ab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with customers.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.9,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Channel Matching,230c712bb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with channels.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.10,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Asset Matching,230c712cb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with assets.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.11,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Product Matching,230c712db7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with products.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.12,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Partner Matching,230c712eb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with partners.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.13,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Financial Transaction Matching,230c712fb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with financial transactions.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.14,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Financial Account Matching,230c7130b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with financial accounts.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.15,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Agreement Matching,230c7131b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with an agreement.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.16,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Legal Proceeding Matching,230c7132b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with a legal proceeding.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.17,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Human Resource Matching,230c7133b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with a human resource.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.5.18,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident/Inquiry Matching,230c7134b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate incidents with an inquiry.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.3.11.6,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Information Management,230c7135b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to collect, organize, monitor, report on, or otherwise disseminate basic facts, statistics, attributes, and data about the incident.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.6.1,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Profile Management,230c7136b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to articulate, organize, identify, track, validate, or otherwise administer descriptive, identifying information about an incident.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.6.2,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Type Management,230c7137b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to determine, modify, and interpret the category or classification of an incident.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.6.3,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident State Management,230c7138b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to determine, modify, and interpret the status or condition of an incident.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.6.4,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident History Management,230c7139b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, record, and represent a chronological order of events and actions associated with an incident.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.11.6.5,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Incident Analytics Management,230c713ab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, establish, validate, and articulate metrics and measures on historic and predictive determinations for one or more incidents.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a3b7b211ea80f1000d3a02ed0d,1.3.12,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Inquiry Management,230c713bb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to manage a question, request, feedback, or comment that may exist inside or outside of the organization, which can be received, identified, harvested, disseminated, classified, and tracked.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.3.12.1,0,1899-12-30T00:00:00,2020-06-26T13:37:12,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:12,Inquiry Definition,230c713cb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to establish, declare, and identify an inquiry.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.3.12.2,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry Discovery,230c713db7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to find and incorporate an inquiry from a specified audience.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.3.12.3,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry Interpretation,230c713eb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to determine the meaning and intent of an inquiry.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.3.12.4,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry Risk Management,230c713fb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, assess, aggregate, articulate, and incorporate various exposures to harm, danger, or loss associated with a given inquiry.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.12.4.1,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry Risk Level Determination,230c7140b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and define the level of risk associated with an inquiry.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.12.4.2,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry Risk Threshold Determination,230c7141b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and define the level of acceptable risk associated with an inquiry.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.12.4.3,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry Risk Aggregation,230c7142b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to consider a collective set of risk factors about an inquiry and represent them from a rationalized perspective.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.3.12.5,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry Matching,230c7143b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to associate an inquiry with specific organizations, information, products, agreements, or other business objects.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.12.5.1,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry/Inquiry Matching,230c7144b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an inquiry with another inquiry.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.12.5.2,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry/Policy Matching,230c7145b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an inquiry with policies.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.12.5.3,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry/Strategy Matching,230c7146b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an inquiry with strategy.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.12.5.4,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry/Human Resource Matching,230c7147b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an inquiry with a human resource.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.12.5.5,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry/Meeting Matching,230c7148b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an inquiry with an event.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.12.5.6,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry/Program Matching,230c7149b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an inquiry with a program.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.12.5.7,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry/Brand Matching,230c714ab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an inquiry with branding.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.12.5.8,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry/Work Item Matching,230c714bb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an inquiry with a work item.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.3.12.5.9,0,1899-12-30T00:00:00,2020-06-26T13:37:13,1d12d6b6b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:13,Inquiry/Customer Matching,230c714cb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an inquiry with a customer.,0,ATALMOR,ATALMOR,ATALMOR
