@UNIQUEIDENTIFIER,@INDEPENDENT,@TYPE,@GROWTHTYPE,@RELATIONSHIPFLAG,@EXPORTFLAG,@VALIDATED,@WHENCREATED,@WHENUPDATED,@DATEVALIDATED,@NOTES,@DESCRIPTION,@NAME,@PURPOSE,@TEMPLATE,@ALTERNATENAME,@MASHUPURLLINKS,@CWAVERAGERATING,@CWTOTALCOMMENT,@MATURITYLEVEL,@FRAMEWORXSTATUS,@SPLITNAME,@LINK,RCENTITYTODATASTORE@DATASTOREID,RCENTITYTOSUPERENTITY@SUPERENTITYID,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
5435730e736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T16:33:04,1899-12-30T00:00:00,,"An Agreement represents a contract or arrangement, either written or verbal and sometimes enforceable by law, such as a service level agreement or a customer price agreement. An agreement involves a number of other business entities, such as products, services, and resources and/or their specifications.",Agreement ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357310736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T15:14:37,1899-12-30T00:00:00,,"The Commitment ABE, derived from the Business Interaction ABE, reflects the mutual agreement between parties about services, products, resources or some other kind of deliverable that has to be provided by the party playing the role of a Commitment fulfiller to the party, playing the role of a Commitment procurer.",Commitment ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357312736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T16:33:04,1899-12-30T00:00:00,,"A small simple object, like money or a date range, whose equality isn't based on identity.",Base Types ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357314736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T15:14:38,1899-12-30T00:00:00,,Example of use of Base Type Entities in the type of attribute.,Base Types Example ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357316736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T16:33:04,1899-12-30T00:00:00,,"The Business Interaction ABE represents an arrangement, contract, or communication between an enterprise and one or more other entities such as individuals and organizations (or parts of organizations). Interactions take on the form of requests, responses, and notifications.",Business Interaction ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357318736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T15:14:38,1899-12-30T00:00:00,,A request by an external party (Customer or other Engaged Party) to change the amount it is required to pay the enterprise.,Disputed Amount ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435731a736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T16:33:04,1899-12-30T00:00:00,,"Represents Entities used to provide time related functions. This includes scheduling, time conflicts and time based presentation support.",Calendar ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435731c736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T15:14:38,1899-12-30T00:00:00,,,Schedule Definition ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435731e736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T16:33:04,1899-12-30T00:00:00,,"A generalized ABE and specializations that provide capacity and capacity demand for products, services, and resources. Capacity is the ability to provide some capability. For example, one measure of network capacity is the ability of a network to provide a certain amount of bandwidth during the month of May.",Capacity ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357320736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T16:33:05,1899-12-30T00:00:00,,"A generalized ABE that represents common Catalog Specification and Catalog entities, attributes, and associations shared (inherited) by components of the Entity, Federated, Product, Service, and Resource Catalog ABEs.",Catalog ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357322736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T15:14:38,1899-12-30T00:00:00,,"The Entity Catalog ABE represents specifications and entities and their attributes, and associations for EntityCatalogSpecification, FederatedCatalogSpecification, EntityCatalog, and FederatedCatalog.",Entity Catalog ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357324736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T16:33:05,1899-12-30T00:00:00,,"The Communication Interaction ABE contains all entities needed for specifing a CommunicationInteraction describing an exchange of information during a communication between two or more human(s) and/or machine(s) during a period of time. CommunicationInteraction might concern Parties playing a role of Customer, Supplier… or even Resource, therefore the ABE « CommunicationInteraction ABE » is located in « Common Business Entities Domain ».",Communication Interaction ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357326736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T16:33:05,1899-12-30T00:00:00,,"A Configuration (also referred to as a Profile) defines how a Resource, Service, or Product operates or functions in terms of Characteristic Specifications and related Product/Service/Resource Specifications as well as Characteristics and related Product/Service/Resource entities. A Configuration may contain one or more parts (which is realized by using the Atomic/Composite pattern, but it is represented as a single entity - ConfigurationRelationship), and each part may contain zero or more fields. Each field may have attributes that are statically or dynamically defined. Some of these fields have fixed values, while others provide values from which a choice or choices can be made (e.g., using the EntitySpec/Entity and/or CharacteristicSpec/CharacteristicValue patterns).",Configuration and Profiling ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357328736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T16:33:05,1899-12-30T00:00:00,,"The Location ABE represents the site or position of something, such as a customer’s address, the site of equipment where there is a fault and where is the nearest person who could repair the equipment, and so forth. Locations can take the form of coordinates and/or addresses and/or physical representations.",Location ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435732a736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T15:14:38,1899-12-30T00:00:00,,A group of entities that are used to define a geographic location and enable it to be marked it on a map or given an address.,Geographic Place ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435732c736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T16:33:16,1899-12-30T00:00:00,,A group of entities used to represent the geographic address of a location.,Geographic Address ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435732e736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T16:33:16,1899-12-30T00:00:00,,"An set of object, such as lines, surfaces, and points, used to represents something.",Symbology ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357330736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T15:14:38,1899-12-30T00:00:00,,A set of entities that determine where things are in relation to a local coordinate system. It provides a linking point to other parts of the SID model.,Local Place ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357332736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:38,2020-03-31T15:14:38,1899-12-30T00:00:00,,"A set of geometric standards defined by the Open Geospatial Consortium (OGC), an international industry consortium made up of companies, government agencies, and universities participating in a consensus process to develop publicly available interface standards.",OpenGisSFS ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357334736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T16:33:05,1899-12-30T00:00:00,,"The Metric ABE defines standards of measurement including units and values and how the values are determined. It also includes thresholds used to evaluate the metric and the consequences of violating the thresholds. It’s in vision that other projects use and specialize the Metric ABE in some way (creating sub-classes and adding new entities) such as PM (Performance Management), RA (Revenue Assurance), SLA (Service Level Agreement), etc.",Metric ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357336736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T15:14:39,1899-12-30T00:00:00,,This is an ABE that contains Metric examples,Example Metric Entities ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357338736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T15:14:39,1899-12-30T00:00:00,,"The Metric Definition ABE contains the main entities describing a MetricDefinition such as MetricDefinition itself, MetricDefinitionCategory and MetricDefinitionDimension.",Metric Definition ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435733a736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T16:33:16,1899-12-30T00:00:00,,The Metric Definition Dimension ABE contains all entities describing the Dimension in a Metric context.,Metric Definition Dimension ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435733c736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T15:14:39,1899-12-30T00:00:00,,"The MetricDefMeasure specifies a measure of a specific aspect of an entity and is the main part of a MetricDefinition. The Metric Definition Measure ABE contains all entities describing the MetricDefMeasure such as the related threshold, notification and consequence.",Metric Definition Measure ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435733e736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T16:33:16,1899-12-30T00:00:00,,The Metric Definition Measure Threshold ABE contains all entities describing the threshold used for MetricDefMeasure.,Metric Definition Measure Threshold ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357340736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T15:14:39,1899-12-30T00:00:00,,The Metric Measure ABE contains entities describing measures according to a MetricDefMeasure such as MetricMeasure.,Metric Measure ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357342736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T15:14:39,1899-12-30T00:00:00,,The Metric Monitoring ABE contains all entities enabling the monitoring of MetricMeasures such as MetricMeasurementJob.,Metric Monitoring ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357344736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T16:33:16,1899-12-30T00:00:00,,The Metric Collection ABE is initialized but has to be further studied during iteration 3.,Metric Collection ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357346736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T16:33:16,1899-12-30T00:00:00,,The Metric Job ABE contains entities corresponding to the differnt type of measurement jobs for Metric.,Metric Job ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357348736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T16:33:05,1899-12-30T00:00:00,,"A Party represents an individual, an organization, or an organization unit that are of interest, involved or that provide value directly or indirectly from an enterprise perspective (Enterprise is to be understood here as provider, service provider or operator). Hence the Party plays one or more roles with the enterprise or with another Party playing a role with the enterprise (indirectly). This is introduced to specify that the only party an enterprise would be interested in and will consider in its systems is a party playing a role (directly or indirectly). Roles would be represented by the PartyRole concept. Additional roles will be defined to cover the needs of the new digital ecosystem."" Examples of roles played by Parties include those: • Of interest, such as competitors, sales prospects • Involved, such as customers, users, employees • That provides value directly or indirectly, such as service providers, operators, cloud brokers, infrastructure providers, application developers.",Party ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435734a736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T15:14:39,1899-12-30T00:00:00,,"The various means by which a PartyRole or PartyAccount/CustomerAccountContact can be reached, such as by telephone, fax, email.",Contact Medium ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435734c736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T15:14:39,1899-12-30T00:00:00,,Groups main entities within currency model.,Currency ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435734e736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T15:14:39,1899-12-30T00:00:00,,"The various forms of identification used by individuals and organizations, collectively called parties.",Identification ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357350736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T15:14:39,1899-12-30T00:00:00,,"The Party Community ABE is composed of a Community, which is a PartyRole played by an Organization, CommunityMembers who can commit to a Community, make Contributions to the Community and consume Assets from a Community.",Party Community ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357352736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:39,2020-03-31T15:14:39,1899-12-30T00:00:00,,"Demographics deal with the study of individuals and organizations (Parties), including their size, growth, density, and distribution, as well as statistics regarding birth, marriage, disease, and death. Demographic data is information about parties that allows decisions to be made such as the make-up and size of a market segment, classification and ranking of customers, and so forth. Demographics provide the key “what” information and can be broken down into two categories: individual demographics and organization demographics.",Party Demographic ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357354736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T15:14:40,1899-12-30T00:00:00,,Used to model Party Organization.,Party Organization ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357356736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T15:14:40,1899-12-30T00:00:00,,The characteristics used to group Parties that typify MarketSegments and for the formulation and targeting of MarketingCampaigns. A Party ProfileType is used to categorize one or more PartyRoleSpecifications. A PartyProflieType can be defined for one or more GeographicAreas. The profile can target one or more ProductOfferings and one or more MarketSegments. PartyProfileTypes can be based on (or defined by) DemographicCharacteristics.,Party Profile ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357358736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T15:14:40,1899-12-30T00:00:00,,A set of example PartyRoles that a Party may play.,Party Role Examples ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435735a736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T15:14:40,1899-12-30T00:00:00,,Party Role Group ABE contains all Business Entities used to specify PartyRoleGroups.,Party Role Group ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435735c736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T15:14:40,1899-12-30T00:00:00,,The skills an individual or organization possesses and a catalog of specification of skills.,Skill ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435735e736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T16:33:05,1899-12-30T00:00:00,,"The Party Privacy Profile ABE contains all entities used by the Party Privacy Management process for specifying • the information concerned by Privacy rules, • the Privacy rules themselves, • and the choices made by Parties for their own Privacy.",Party Privacy ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357360736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T15:14:40,1899-12-30T00:00:00,,The Party Privacy Profile ABE contains all entities used by the Party Privacy Management process for specifying the choices made by Parties for their own Privacy.,Party Privacy Profile ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357362736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T15:14:40,1899-12-30T00:00:00,,"The Party Privacy Profile ABE contains all entities used by the Party Privacy Management process for specifying - the information concerned by Privacy rules, - the Privacy rules themselves.",Party Privacy Profile Type ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357364736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T16:33:05,1899-12-30T00:00:00,,Represents a measure of the manner in which a Product and/or Service and/or Resource is functioning.,Performance ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357366736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T15:14:40,1899-12-30T00:00:00,,,Performance Category ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357368736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T16:33:16,1899-12-30T00:00:00,,,Performance Category Specification ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435736a736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T15:14:40,1899-12-30T00:00:00,,,Performance Monitoring ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435736c736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T16:33:16,1899-12-30T00:00:00,,,Performance Collection ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435736e736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T16:33:17,1899-12-30T00:00:00,,,Performance Production ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357370736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T15:14:40,1899-12-30T00:00:00,,,Performance Specification ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357372736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-03-31T15:14:40,1899-12-30T00:00:00,,,Performance Threshold ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357374736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:40,2020-04-07T15:20:43,1899-12-30T00:00:00,,"The Policy Domain consists of a set of layered ABEs that define specifications (e.g., templates) and definitions of Policy entities that can be used in managing the behavior and definition of entities in other Domains. Policy takes three primary forms. The first is the definition of how policy is used to manage the definition, change, and configuration of other entities. The second is the definition of how policy itself is managed. The third is how applications use policies to manage entities.",Policy ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357376736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:41,2020-03-31T15:14:41,1899-12-30T00:00:00,,"The Policy Application ABE defines concepts and application components that can use policy entities to manage the behavior and configuration of other entities. This consists of entities to provide policy decision-making capabilities, as well as entities to enforce and execute policies. It also includes entities required to build an NGOSS policy system. These include entities to coordinate management and usage aspects of policy as well as entities to enable policy components to scale to large distributed systems.",Policy Application ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357378736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:41,2020-03-31T16:33:17,1899-12-30T00:00:00,,,Policy Server ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435737a736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:41,2020-03-31T16:33:17,1899-12-30T00:00:00,,,PolicyApp Role ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435737c736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:41,2020-03-31T15:14:41,1899-12-30T00:00:00,,,Policy Framework ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435737e736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:41,2020-03-31T15:14:41,1899-12-30T00:00:00,,"The Policy Specification ABE contains entities that define the invariant characteristics and behavior of policy entities. This enables multiple instances to be derived from a single specification entity. In this derivation, each instance will use the invariant characteristics and behavior defined in its associated template. This domain includes specifications for a PolicyRule, its components, and how multiple PolicyRules can be grouped together.",Policy Framework Spec ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357380736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:41,2020-03-31T15:14:41,1899-12-30T00:00:00,,"The Policy Management ABE contains entities that are used to manage other entities in other Domains. This includes entities from other Common Business Entities sub-domains (e.g., Location and Party) as well as other sibling Domains (e.g., Product, Service and Resource).",Policy Management ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357382736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:41,2020-03-31T15:14:41,1899-12-30T00:00:00,,"The Policy ABE contains entities that are used to represent the various components of a Policy. These components center around the concept of a PolicyRule, which is a triplet defined as: {event, condition, action} This has the semantics of: ""ON receipt of an event, IF the condition clause is TRUE, THEN execute a set of actions. A novel feature of this ABE is that the same triplet can be used to form condition and action clauses. This ABE also contains the ability to group and nest PolicyRules and their components.",Policy Structure ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357384736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:41,2020-03-31T16:33:17,1899-12-30T00:00:00,,,Policy Action ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357386736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:41,2020-03-31T16:33:17,1899-12-30T00:00:00,,,Policy Condition ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357388736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:41,2020-03-31T16:33:17,1899-12-30T00:00:00,,,Policy Event ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
