@WHENUPDATED,@UNIQUEIDENTIFIER,@CWAVERAGERATING,@TOUCHPOINTPATTERN,@TOUCHPOINTID,@DESCRIPTION,@TOUCHPOINTNONREPUDIATIONREQUIREMENT,@TOUCHPOINTDIRECTION,@EXPORTFLAG,@DATEVALIDATED,@MATURITYLEVEL,@TOUCHPOINTALTNAME,@TEMPLATE,@CWTOTALCOMMENT,@TYPE,@NAME,@VALIDATED,@WHENCREATED,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED
2015-05-07T11:23:39,e01d6c585e8911e4925a6817294aebff,0.0,17cc91055e8911e4925a6817294aebff,TE-TP006,Provides the ability for external party to retrieve the operational status of a specified service provider service instance (owned by that external party).,a8db15b4f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TE-TP006 requestServiceOperationalStatus,0,0.0,c6a04a065e8711e4925a6817294aebff,requestServiceOperationalStatus,0,2014-10-28T04:05:11,32,32,32
2015-05-07T11:24:00,e3bfa08e5e8a11e4925a6817294aebff,0.0,17cc91055e8911e4925a6817294aebff,OH-TP004,Provides the ability to cancel an existing service supplied to the End User.  A cancel order can only apply to a single location.Possible scenarios: external party cancels an existing service where there are no cross dependencies of services that are not being cancelled.,b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,OH-TP004 submitOrderDisconnect,0,0.0,c6a04a065e8711e4925a6817294aebff,submitOrderDisconnect,0,2014-10-28T04:12:19,32,32,32
2015-05-07T11:23:21,e56b8edd5e8811e4925a6817294aebff,0.0,ccdb88c25e8711e4925a6817294aebff,MP-TP004,A notification message advising of an service provider rollout forecast,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,MP-TP004 notifyRolloutForecast,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyRolloutForecast,0,2014-10-28T03:58:01,32,32,32
2015-05-07T11:22:54,e56b8ee05e8811e4925a6817294aebff,0.0,,SL,,a8db15b4f4dd11e4aa85002590713bc0,,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,SL Manage Service Limiter,0,0.0,3da050705e8c11e4bf98c8f733793dac,Manage Service Limiter,0,2014-10-28T03:58:11,32,32,32
2015-05-07T11:23:39,e841214a5e8911e4925a6817294aebff,0.0,17cc91055e8911e4925a6817294aebff,PO-TP001,Provides the ability to determine whether an access Product can be provisioned at a particular location.This interaction supports the following qualification types:1. Location only,a8db15b4f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,PO-TP001 requestSingleSiteQualification,0,0.0,c6a04a065e8711e4925a6817294aebff,requestSingleSiteQualification,0,2014-10-28T04:05:23,32,32,32
2015-05-07T11:23:01,e9c33fda5e8711e4925a6817294aebff,0.0,ccdb88c25e8711e4925a6817294aebff,AM-TP018,A notification message indicating that an appointment has been completed.,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,AM-TP018 notifyAppointmentCompleted,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyAppointmentCompleted,0,2014-10-28T03:50:59,32,32,32
2015-05-07T11:24:01,ea8cc12c5e8a11e4925a6817294aebff,0.0,17cc91055e8911e4925a6817294aebff,OH-TP003,"Provides the ability to modify one or more characteristics on an existing Product instance. That is, an order to upgrade/downgrade an active service. This message will modify the services for the End User.",b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,OH-TP003 submitOrderModify,0,0.0,c6a04a065e8711e4925a6817294aebff,submitOrderModify,0,2014-10-28T04:12:30,32,32,32
2015-05-07T11:23:21,ecdb81905e8811e4925a6817294aebff,0.0,ccdb88c25e8711e4925a6817294aebff,SL-TP001,An unsolicitated notification message to the external party used in scenarios where there are changes to their transaction limiting.The following events can be sent as part of notifyServiceLimit message:- Limiter Warning- Limiter Active- Limiter Inactive,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,SL-TP001 notifyServiceLimit,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyServiceLimit,0,2014-10-28T03:58:18,32,32,32
2015-05-07T11:24:02,f138287c5e8a11e4925a6817294aebff,0.0,17cc91055e8911e4925a6817294aebff,PH-TP001,Provides the ability to raise a Trouble Ticket for a specified service provider service Event affecting external party.,b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,PH-TP001 submitTroubleTicketCreate,0,0.0,c6a04a065e8711e4925a6817294aebff,submitTroubleTicketCreate,0,2014-10-28T04:12:41,32,32,32
2015-05-07T11:23:02,f159a6dc5e8711e4925a6817294aebff,0.0,ccdb88c25e8711e4925a6817294aebff,AM-TP022,A notification message indicating that an appointment is incomplete. The following events or reason can be notified:- Incomplete- MSD in Area- MSD Onsite- Weather- Hazard- Network Shortfall- Missed Appointment service provider,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,AM-TP022 notifyAppointmentIncomplete,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyAppointmentIncomplete,0,2014-10-28T03:51:13,32,32,32
2015-05-07T11:23:22,f4254e105e8811e4925a6817294aebff,0.0,ccdb88c25e8711e4925a6817294aebff,PH-TP006,A notification message informing external party that a previously submitted Trouble Ticket has been accepted and is under investigation.,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,PH-TP006 notifyTroubleTicketAccepted,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyTroubleTicketAccepted,0,2014-10-28T03:58:27,32,32,32
2015-05-07T11:23:40,f51f62c35e8911e4925a6817294aebff,0.0,17cc91055e8911e4925a6817294aebff,TE-TP001 TP006,"Provides the ability to invoke a test on a specified service instance. Test types may include: [EventDiagnosis], [CheckConnectivity], [TestService (UNI<->NNI)]",a8db15b4f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TE-TP001 requestTest TP006: requestTest,0,0.0,c6a04a065e8711e4925a6817294aebff,requestTest,0,2014-10-28T04:05:37,32,32,32
2015-05-07T11:22:44,f843ecd75e8711e4925a6817294aebff,0.0,,PO,,a8db15b4f4dd11e4aa85002590713bc0,,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,PO Manage Batch,0,0.0,3da050705e8c11e4bf98c8f733793dac,Manage Batch,0,2014-10-28T03:51:23,32,32,32
2015-05-07T11:23:22,facac1d95e8811e4925a6817294aebff,0.0,ccdb88c25e8711e4925a6817294aebff,PH-TP005,A notification message informing external party that a previously submitted Trouble Ticket has been successfully raised and/received.,a8db15b4f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,PH-TP005 notifyTroubleTicketAcknowledged,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyTroubleTicketAcknowledged,0,2014-10-28T03:58:37,32,32,32
2015-05-07T11:23:22,facac1dc5e8811e4925a6817294aebff,0.0,ccdb88c25e8711e4925a6817294aebff,PH-TP013,A notification message advising external party that their Trouble Ticket has been cancelled.,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,PH-TP013 notifyTroubleTicketCancelled,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyTroubleTicketCancelled,0,2014-10-28T03:58:46,32,32,32
2015-05-07T11:23:41,fb2fe75f5e8911e4925a6817294aebff,0.0,17cc91055e8911e4925a6817294aebff,PH-TP011,"Provides the ability to change information or an attribute in a Trouble Ticket. For example, an attribute change can be the addition of new contact details, whilst for an information change, it can be the addition of textual notes.",b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,PH-TP011 requestTroubleTicketAmend,0,0.0,c6a04a065e8711e4925a6817294aebff,requestTroubleTicketAmend,0,2014-10-28T04:05:49,32,32,32
2015-05-07T11:23:02,fe85944b5e8711e4925a6817294aebff,0.0,ccdb88c25e8711e4925a6817294aebff,PO-TP006,A notification message informing external party that a previously submitted batch address search has been received and has been scheduled to be run.,a8db15b4f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,PO-TP006 notifyBatchAddressSearchAcknowledged,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyBatchAddressSearchAcknowledged,0,2014-10-28T03:51:35,32,32,32
